"VISAE06","id","eventname","component","ACTION","target","objecttable","objectid","crud","edulevel","contextid","contextlevel","contextinstanceid","userid","courseid","relateduserid","anonymous","timecreated","origin","ip","realuserid"
"ECACEN21","5773450","\\mod_forum\\event\\post_created","mod_forum","created","post","forum_posts","237860","c","2","658","70","396","512812","119","\N","0","1540559900","web","190.29.114.169","\N"
"ECACEN21","5773453","\\mod_forum\\event\\discussion_viewed","mod_forum","viewed","discussion","forum_discussions","11882","r","2","658","70","396","512812","119","\N","0","1540559902","web","190.29.114.169","\N"
"ECACEN21","5933391","\\core\\event\\user_loggedin","core","loggedin","user","user","512812","r","0","1","10","0","512812","0","\N","0","1540762141","web","181.135.96.79","\N"
"ECACEN21","5933397","\\core\\event\\course_viewed","core","viewed","course","\N","\N","r","2","155","50","119","512812","119","\N","0","1540762144","web","181.135.96.79","\N"
"ECACEN21","5933413","\\mod_forum\\event\\course_module_viewed","mod_forum","viewed","course_module","forum","67","r","2","658","70","396","512812","119","\N","0","1540762155","web","181.135.96.79","\N"
"ECACEN21","5933432","\\mod_forum\\event\\discussion_viewed","mod_forum","viewed","discussion","forum_discussions","11882","r","2","658","70","396","512812","119","\N","0","1540762158","web","181.135.96.79","\N"
"ECACEN21","5998927","\\core\\event\\user_loggedin","core","loggedin","user","user","512812","r","0","1","10","0","512812","0","\N","0","1540830332","web","190.29.114.169","\N"
"ECACEN21","5998931","\\core\\event\\course_viewed","core","viewed","course","\N","\N","r","2","155","50","119","512812","119","\N","0","1540830333","web","190.29.114.169","\N"
"ECACEN21","5998950","\\mod_forum\\event\\course_module_viewed","mod_forum","viewed","course_module","forum","67","r","2","658","70","396","512812","119","\N","0","1540830337","web","190.29.114.169","\N"
"ECACEN21","5998956","\\mod_forum\\event\\discussion_viewed","mod_forum","viewed","discussion","forum_discussions","11882","r","2","658","70","396","512812","119","\N","0","1540830339","web","190.29.114.169","\N"
"ECACEN21","6001444","\\core\\event\\user_loggedin","core","loggedin","user","user","512812","r","0","1","10","0","512812","0","\N","0","1540831770","web","190.29.114.169","\N"
"ECACEN21","6001445","\\core\\event\\course_viewed","core","viewed","course","\N","\N","r","2","155","50","119","512812","119","\N","0","1540831771","web","190.29.114.169","\N"
"ECACEN21","6001454","\\mod_forum\\event\\course_module_viewed","mod_forum","viewed","course_module","forum","67","r","2","658","70","396","512812","119","\N","0","1540831778","web","190.29.114.169","\N"
"ECACEN21","6001460","\\mod_forum\\event\\discussion_viewed","mod_forum","viewed","discussion","forum_discussions","11882","r","2","658","70","396","512812","119","\N","0","1540831780","web","190.29.114.169","\N"
"ECACEN21","6014786","\\core\\event\\user_loggedin","core","loggedin","user","user","512812","r","0","1","10","0","512812","0","\N","0","1540841764","web","190.29.114.169","\N"
"ECACEN21","6014789","\\core\\event\\course_viewed","core","viewed","course","\N","\N","r","2","155","50","119","512812","119","\N","0","1540841765","web","190.29.114.169","\N"
"ECACEN21","6014796","\\mod_forum\\event\\course_module_viewed","mod_forum","viewed","course_module","forum","67","r","2","658","70","396","512812","119","\N","0","1540841769","web","190.29.114.169","\N"
"ECACEN21","6014802","\\mod_forum\\event\\discussion_viewed","mod_forum","viewed","discussion","forum_discussions","11882","r","2","658","70","396","512812","119","\N","0","1540841770","web","190.29.114.169","\N"
"ECACEN21","6015538","\\mod_forum\\event\\assessable_uploaded","mod_forum","uploaded","assessable","forum_posts","251518","c","2","658","70","396","512812","119","\N","0","1540842262","web","190.29.114.169","\N"
"ECACEN21","6015539","\\mod_forum\\event\\post_created","mod_forum","created","post","forum_posts","251518","c","2","658","70","396","512812","119","\N","0","1540842262","web","190.29.114.169","\N"
"ECACEN21","6015546","\\mod_forum\\event\\discussion_viewed","mod_forum","viewed","discussion","forum_discussions","11882","r","2","658","70","396","512812","119","\N","0","1540842264","web","190.29.114.169","\N"
"ECACEN21","6015905","\\core\\event\\user_loggedin","core","loggedin","user","user","512812","r","0","1","10","0","512812","0","\N","0","1540842471","web","190.29.114.169","\N"
"ECACEN21","6015907","\\core\\event\\course_viewed","core","viewed","course","\N","\N","r","2","155","50","119","512812","119","\N","0","1540842472","web","190.29.114.169","\N"
"ECACEN21","6015910","\\mod_folder\\event\\course_module_viewed","mod_folder","viewed","course_module","folder","61","r","2","659","70","397","512812","119","\N","0","1540842478","web","190.29.114.169","\N"
"ECACEN21","6015926","\\core\\event\\course_viewed","core","viewed","course","\N","\N","r","2","155","50","119","512812","119","\N","0","1540842484","web","190.29.114.169","\N"
"ECACEN21","6015933","\\mod_forum\\event\\course_module_viewed","mod_forum","viewed","course_module","forum","67","r","2","658","70","396","512812","119","\N","0","1540842487","web","190.29.114.169","\N"
"ECACEN21","6015940","\\mod_forum\\event\\discussion_viewed","mod_forum","viewed","discussion","forum_discussions","11882","r","2","658","70","396","512812","119","\N","0","1540842492","web","190.29.114.169","\N"
"ECACEN21","6015964","\\mod_page\\event\\course_module_viewed","mod_page","viewed","course_module","page","37","r","2","635","70","373","512812","119","\N","0","1540842517","web","190.29.114.169","\N"
"ECACEN21","6016803","\\mod_folder\\event\\course_module_viewed","mod_folder","viewed","course_module","folder","62","r","2","661","70","399","512812","119","\N","0","1540843170","web","190.29.114.169","\N"
"ECACEN21","6017453","\\mod_forum\\event\\assessable_uploaded","mod_forum","uploaded","assessable","forum_posts","251607","c","2","658","70","396","512812","119","\N","0","1540843651","web","190.29.114.169","\N"
"ECACEN21","6017454","\\mod_forum\\event\\post_created","mod_forum","created","post","forum_posts","251607","c","2","658","70","396","512812","119","\N","0","1540843651","web","190.29.114.169","\N"
"ECACEN21","6017459","\\mod_forum\\event\\discussion_viewed","mod_forum","viewed","discussion","forum_discussions","11882","r","2","658","70","396","512812","119","\N","0","1540843653","web","190.29.114.169","\N"
"ECACEN21","6037998","\\core\\event\\user_loggedin","core","loggedin","user","user","512812","r","0","1","10","0","512812","0","\N","0","1540853892","web","190.29.114.169","\N"
"ECACEN21","6038005","\\core\\event\\course_viewed","core","viewed","course","\N","\N","r","2","155","50","119","512812","119","\N","0","1540853893","web","190.29.114.169","\N"
"ECACEN21","6038020","\\mod_forum\\event\\course_module_viewed","mod_forum","viewed","course_module","forum","67","r","2","658","70","396","512812","119","\N","0","1540853897","web","190.29.114.169","\N"
"ECACEN21","6038026","\\mod_forum\\event\\discussion_viewed","mod_forum","viewed","discussion","forum_discussions","11882","r","2","658","70","396","512812","119","\N","0","1540853899","web","190.29.114.169","\N"
"ECACEN21","6107006","\\core\\event\\user_loggedin","core","loggedin","user","user","512812","r","0","1","10","0","512812","0","\N","0","1540907341","web","190.29.114.169","\N"
"ECACEN21","6107007","\\core\\event\\course_viewed","core","viewed","course","\N","\N","r","2","155","50","119","512812","119","\N","0","1540907342","web","190.29.114.169","\N"
"ECACEN21","6107011","\\mod_forum\\event\\course_module_viewed","mod_forum","viewed","course_module","forum","67","r","2","658","70","396","512812","119","\N","0","1540907347","web","190.29.114.169","\N"
"ECACEN21","6107017","\\mod_forum\\event\\discussion_viewed","mod_forum","viewed","discussion","forum_discussions","11882","r","2","658","70","396","512812","119","\N","0","1540907348","web","190.29.114.169","\N"
"ECACEN21","6109090","\\core\\event\\user_loggedin","core","loggedin","user","user","512812","r","0","1","10","0","512812","0","\N","0","1540908852","web","190.29.114.169","\N"
"ECACEN21","6109092","\\core\\event\\course_viewed","core","viewed","course","\N","\N","r","2","155","50","119","512812","119","\N","0","1540908853","web","190.29.114.169","\N"
"ECACEN21","6109097","\\mod_forum\\event\\course_module_viewed","mod_forum","viewed","course_module","forum","67","r","2","658","70","396","512812","119","\N","0","1540908856","web","190.29.114.169","\N"
"ECACEN21","6109102","\\mod_forum\\event\\discussion_viewed","mod_forum","viewed","discussion","forum_discussions","11882","r","2","658","70","396","512812","119","\N","0","1540908859","web","190.29.114.169","\N"
"ECACEN21","6127752","\\core\\event\\user_loggedin","core","loggedin","user","user","512812","r","0","1","10","0","512812","0","\N","0","1540920076","web","190.29.114.169","\N"
"ECACEN21","6127753","\\core\\event\\course_viewed","core","viewed","course","\N","\N","r","2","155","50","119","512812","119","\N","0","1540920077","web","190.29.114.169","\N"
"ECACEN21","6127759","\\mod_forum\\event\\course_module_viewed","mod_forum","viewed","course_module","forum","67","r","2","658","70","396","512812","119","\N","0","1540920081","web","190.29.114.169","\N"
"ECACEN21","6127770","\\mod_forum\\event\\discussion_viewed","mod_forum","viewed","discussion","forum_discussions","11882","r","2","658","70","396","512812","119","\N","0","1540920085","web","190.29.114.169","\N"
"ECACEN21","6231496","\\core\\event\\user_loggedin","core","loggedin","user","user","512812","r","0","1","10","0","512812","0","\N","0","1540996796","web","181.135.96.79","\N"
"ECACEN21","6231500","\\core\\event\\course_viewed","core","viewed","course","\N","\N","r","2","155","50","119","512812","119","\N","0","1540996797","web","181.135.96.79","\N"
"ECACEN21","6231525","\\mod_forum\\event\\course_module_viewed","mod_forum","viewed","course_module","forum","67","r","2","658","70","396","512812","119","\N","0","1540996815","web","181.135.96.79","\N"
"ECACEN21","6231529","\\mod_forum\\event\\discussion_viewed","mod_forum","viewed","discussion","forum_discussions","11882","r","2","658","70","396","512812","119","\N","0","1540996820","web","181.135.96.79","\N"
"ECACEN21","6232151","\\mod_forum\\event\\assessable_uploaded","mod_forum","uploaded","assessable","forum_posts","263129","c","2","658","70","396","512812","119","\N","0","1540997279","web","181.135.96.79","\N"
"ECACEN21","6232152","\\mod_forum\\event\\post_created","mod_forum","created","post","forum_posts","263129","c","2","658","70","396","512812","119","\N","0","1540997279","web","181.135.96.79","\N"
"ECACEN21","6232155","\\mod_forum\\event\\discussion_viewed","mod_forum","viewed","discussion","forum_discussions","11882","r","2","658","70","396","512812","119","\N","0","1540997281","web","181.135.96.79","\N"
"ECACEN21","6235198","\\mod_forum\\event\\assessable_uploaded","mod_forum","uploaded","assessable","forum_posts","263257","c","2","658","70","396","512812","119","\N","0","1540999866","web","181.135.96.79","\N"
"ECACEN21","6235199","\\mod_forum\\event\\post_created","mod_forum","created","post","forum_posts","263257","c","2","658","70","396","512812","119","\N","0","1540999866","web","181.135.96.79","\N"
"ECACEN21","6235204","\\mod_forum\\event\\discussion_viewed","mod_forum","viewed","discussion","forum_discussions","11882","r","2","658","70","396","512812","119","\N","0","1540999869","web","181.135.96.79","\N"
"ECACEN21","6260553","\\core\\event\\user_loggedin","core","loggedin","user","user","512812","r","0","1","10","0","512812","0","\N","0","1541020940","web","181.135.96.79","\N"
"ECACEN21","6260556","\\core\\event\\course_viewed","core","viewed","course","\N","\N","r","2","155","50","119","512812","119","\N","0","1541020941","web","181.135.96.79","\N"
"ECACEN21","6260571","\\mod_forum\\event\\course_module_viewed","mod_forum","viewed","course_module","forum","67","r","2","658","70","396","512812","119","\N","0","1541020956","web","181.135.96.79","\N"
"ECACEN21","6260574","\\mod_forum\\event\\discussion_viewed","mod_forum","viewed","discussion","forum_discussions","11882","r","2","658","70","396","512812","119","\N","0","1541020960","web","181.135.96.79","\N"
"ECACEN21","6282041","\\core\\event\\user_loggedin","core","loggedin","user","user","512812","r","0","1","10","0","512812","0","\N","0","1541037646","web","181.135.96.79","\N"
"ECACEN21","6282043","\\core\\event\\course_viewed","core","viewed","course","\N","\N","r","2","155","50","119","512812","119","\N","0","1541037646","web","181.135.96.79","\N"
"ECACEN21","6282065","\\mod_forum\\event\\course_module_viewed","mod_forum","viewed","course_module","forum","67","r","2","658","70","396","512812","119","\N","0","1541037656","web","181.135.96.79","\N"
"ECACEN21","6282072","\\mod_forum\\event\\discussion_viewed","mod_forum","viewed","discussion","forum_discussions","11882","r","2","658","70","396","512812","119","\N","0","1541037659","web","181.135.96.79","\N"
"ECACEN21","6474305","\\core\\event\\user_loggedin","core","loggedin","user","user","512812","r","0","1","10","0","512812","0","\N","0","1541246699","web","181.135.96.79","\N"
"ECACEN21","6474306","\\core\\event\\course_viewed","core","viewed","course","\N","\N","r","2","155","50","119","512812","119","\N","0","1541246700","web","181.135.96.79","\N"
"ECACEN21","6474309","\\core\\event\\course_viewed","core","viewed","course","\N","\N","r","2","155","50","119","512812","119","\N","0","1541246720","web","181.135.96.79","\N"
"ECACEN21","6540623","\\core\\event\\user_loggedin","core","loggedin","user","user","512812","r","0","1","10","0","512812","0","\N","0","1541384768","web","181.135.96.79","\N"
"ECACEN21","6540624","\\core\\event\\course_viewed","core","viewed","course","\N","\N","r","2","155","50","119","512812","119","\N","0","1541384769","web","181.135.96.79","\N"
"ECACEN21","6684061","\\core\\event\\user_loggedin","core","loggedin","user","user","512812","r","0","1","10","0","512812","0","\N","0","1541603837","web","190.29.114.169","\N"
"ECACEN21","6684065","\\core\\event\\course_viewed","core","viewed","course","\N","\N","r","2","155","50","119","512812","119","\N","0","1541603838","web","190.29.114.169","\N"
"ECACEN21","6684075","\\mod_forum\\event\\course_module_viewed","mod_forum","viewed","course_module","forum","68","r","2","660","70","398","512812","119","\N","0","1541603844","web","190.29.114.169","\N"
"ECACEN21","6684077","\\mod_forum\\event\\discussion_viewed","mod_forum","viewed","discussion","forum_discussions","15233","r","2","660","70","398","512812","119","\N","0","1541603846","web","190.29.114.169","\N"
"ECACEN21","7045450","\\core\\event\\user_loggedin","core","loggedin","user","user","512812","r","0","1","10","0","512812","0","\N","0","1542149609","web","181.135.96.79","\N"
"ECACEN21","7045453","\\core\\event\\course_viewed","core","viewed","course","\N","\N","r","2","155","50","119","512812","119","\N","0","1542149610","web","181.135.96.79","\N"
"ECACEN21","7045470","\\mod_forum\\event\\course_module_viewed","mod_forum","viewed","course_module","forum","68","r","2","660","70","398","512812","119","\N","0","1542149620","web","181.135.96.79","\N"
"ECACEN21","7045474","\\mod_forum\\event\\discussion_viewed","mod_forum","viewed","discussion","forum_discussions","15233","r","2","660","70","398","512812","119","\N","0","1542149622","web","181.135.96.79","\N"
"ECACEN21","7045667","\\mod_forum\\event\\assessable_uploaded","mod_forum","uploaded","assessable","forum_posts","300660","c","2","660","70","398","512812","119","\N","0","1542149752","web","181.135.96.79","\N"
"ECACEN21","7045668","\\mod_forum\\event\\post_created","mod_forum","created","post","forum_posts","300660","c","2","660","70","398","512812","119","\N","0","1542149752","web","181.135.96.79","\N"
"ECACEN21","7045676","\\mod_forum\\event\\discussion_viewed","mod_forum","viewed","discussion","forum_discussions","15233","r","2","660","70","398","512812","119","\N","0","1542149755","web","181.135.96.79","\N"
"ECACEN21","7055524","\\core\\event\\user_loggedin","core","loggedin","user","user","512812","r","0","1","10","0","512812","0","\N","0","1542156014","web","181.135.96.79","\N"
"ECACEN21","7055526","\\core\\event\\course_viewed","core","viewed","course","\N","\N","r","2","155","50","119","512812","119","\N","0","1542156015","web","181.135.96.79","\N"
"ECACEN21","7055538","\\mod_forum\\event\\course_module_viewed","mod_forum","viewed","course_module","forum","68","r","2","660","70","398","512812","119","\N","0","1542156024","web","181.135.96.79","\N"
"ECACEN21","7085307","\\core\\event\\user_loggedin","core","loggedin","user","user","512812","r","0","1","10","0","512812","0","\N","0","1542197459","web","181.135.96.79","\N"
"ECACEN21","7085310","\\core\\event\\course_viewed","core","viewed","course","\N","\N","r","2","155","50","119","512812","119","\N","0","1542197460","web","181.135.96.79","\N"
"ECACEN21","7085316","\\mod_forum\\event\\course_module_viewed","mod_forum","viewed","course_module","forum","68","r","2","660","70","398","512812","119","\N","0","1542197469","web","181.135.96.79","\N"
"ECACEN21","7085317","\\mod_forum\\event\\discussion_viewed","mod_forum","viewed","discussion","forum_discussions","15233","r","2","660","70","398","512812","119","\N","0","1542197473","web","181.135.96.79","\N"
"ECACEN21","7085400","\\gradereport_user\\event\\grade_report_viewed","gradereport_user","viewed","grade_report","\N","\N","r","2","155","50","119","512812","119","512812","0","1542197883","web","181.135.96.79","\N"
"ECACEN21","7085430","\\core\\event\\user_loggedin","core","loggedin","user","user","512812","r","0","1","10","0","512812","0","\N","0","1542197991","web","181.135.96.79","\N"
"ECACEN21","7085431","\\core\\event\\course_viewed","core","viewed","course","\N","\N","r","2","155","50","119","512812","119","\N","0","1542197992","web","181.135.96.79","\N"
"ECACEN21","7085435","\\mod_folder\\event\\course_module_viewed","mod_folder","viewed","course_module","folder","62","r","2","661","70","399","512812","119","\N","0","1542198006","web","181.135.96.79","\N"
"ECACEN21","7085477","\\mod_forum\\event\\course_module_viewed","mod_forum","viewed","course_module","forum","68","r","2","660","70","398","512812","119","\N","0","1542198142","web","181.135.96.79","\N"
"ECACEN21","7085480","\\mod_forum\\event\\discussion_viewed","mod_forum","viewed","discussion","forum_discussions","15233","r","2","660","70","398","512812","119","\N","0","1542198146","web","181.135.96.79","\N"
"ECACEN21","7085630","\\mod_forum\\event\\assessable_uploaded","mod_forum","uploaded","assessable","forum_posts","302421","c","2","660","70","398","512812","119","\N","0","1542198554","web","181.135.96.79","\N"
"ECACEN21","7085631","\\mod_forum\\event\\post_created","mod_forum","created","post","forum_posts","302421","c","2","660","70","398","512812","119","\N","0","1542198554","web","181.135.96.79","\N"
"ECACEN21","7085632","\\mod_forum\\event\\discussion_viewed","mod_forum","viewed","discussion","forum_discussions","15233","r","2","660","70","398","512812","119","\N","0","1542198557","web","181.135.96.79","\N"
"ECACEN21","7085759","\\mod_page\\event\\course_module_viewed","mod_page","viewed","course_module","page","40","r","2","647","70","385","512812","119","\N","0","1542198846","web","181.135.96.79","\N"
"ECACEN21","7085768","\\mod_page\\event\\course_module_viewed","mod_page","viewed","course_module","page","39","r","2","646","70","384","512812","119","\N","0","1542198863","web","181.135.96.79","\N"
"ECACEN21","7085817","\\mod_forum\\event\\course_module_viewed","mod_forum","viewed","course_module","forum","68","r","2","660","70","398","512812","119","\N","0","1542198943","web","181.135.96.79","\N"
"ECACEN21","7085843","\\mod_forum\\event\\discussion_viewed","mod_forum","viewed","discussion","forum_discussions","15233","r","2","660","70","398","512812","119","\N","0","1542198986","web","181.135.96.79","\N"
"ECACEN21","7085976","\\core\\event\\user_loggedin","core","loggedin","user","user","512812","r","0","1","10","0","512812","0","\N","0","1542199268","web","181.135.96.79","\N"
"ECACEN21","7085978","\\core\\event\\course_viewed","core","viewed","course","\N","\N","r","2","155","50","119","512812","119","\N","0","1542199269","web","181.135.96.79","\N"
"ECACEN21","7085985","\\mod_forum\\event\\course_module_viewed","mod_forum","viewed","course_module","forum","68","r","2","660","70","398","512812","119","\N","0","1542199284","web","181.135.96.79","\N"
"ECACEN21","7085993","\\mod_forum\\event\\discussion_viewed","mod_forum","viewed","discussion","forum_discussions","15233","r","2","660","70","398","512812","119","\N","0","1542199296","web","181.135.96.79","\N"
"ECACEN21","7087831","\\core\\event\\user_loggedin","core","loggedin","user","user","512812","r","0","1","10","0","512812","0","\N","0","1542201900","web","181.135.96.79","\N"
"ECACEN21","7087832","\\core\\event\\course_viewed","core","viewed","course","\N","\N","r","2","155","50","119","512812","119","\N","0","1542201901","web","181.135.96.79","\N"
"ECACEN21","7087852","\\mod_page\\event\\course_module_viewed","mod_page","viewed","course_module","page","40","r","2","647","70","385","512812","119","\N","0","1542201932","web","181.135.96.79","\N"
"ECACEN21","7088048","\\mod_forum\\event\\course_module_viewed","mod_forum","viewed","course_module","forum","68","r","2","660","70","398","512812","119","\N","0","1542202231","web","181.135.96.79","\N"
"ECACEN21","7088051","\\mod_forum\\event\\discussion_viewed","mod_forum","viewed","discussion","forum_discussions","15233","r","2","660","70","398","512812","119","\N","0","1542202235","web","181.135.96.79","\N"
"ECACEN21","7088647","\\mod_page\\event\\course_module_viewed","mod_page","viewed","course_module","page","40","r","2","647","70","385","512812","119","\N","0","1542202760","web","181.135.96.79","\N"
"ECACEN21","7089458","\\core\\event\\user_loggedin","core","loggedin","user","user","512812","r","0","1","10","0","512812","0","\N","0","1542203505","web","181.135.96.79","\N"
"ECACEN21","7089460","\\core\\event\\course_viewed","core","viewed","course","\N","\N","r","2","155","50","119","512812","119","\N","0","1542203506","web","181.135.96.79","\N"
"ECACEN21","7089472","\\mod_page\\event\\course_module_viewed","mod_page","viewed","course_module","page","40","r","2","647","70","385","512812","119","\N","0","1542203518","web","181.135.96.79","\N"
"ECACEN21","7090916","\\mod_forum\\event\\course_module_viewed","mod_forum","viewed","course_module","forum","68","r","2","660","70","398","512812","119","\N","0","1542204953","web","181.135.96.79","\N"
"ECACEN21","7090924","\\mod_forum\\event\\discussion_viewed","mod_forum","viewed","discussion","forum_discussions","15233","r","2","660","70","398","512812","119","\N","0","1542204960","web","181.135.96.79","\N"
"ECACEN21","7091432","\\mod_forum\\event\\assessable_uploaded","mod_forum","uploaded","assessable","forum_posts","302725","c","2","660","70","398","512812","119","\N","0","1542205432","web","181.135.96.79","\N"
"ECACEN21","7091433","\\mod_forum\\event\\post_created","mod_forum","created","post","forum_posts","302725","c","2","660","70","398","512812","119","\N","0","1542205432","web","181.135.96.79","\N"
"ECACEN21","7091441","\\mod_forum\\event\\discussion_viewed","mod_forum","viewed","discussion","forum_discussions","15233","r","2","660","70","398","512812","119","\N","0","1542205437","web","181.135.96.79","\N"
"ECACEN21","7093429","\\mod_forum\\event\\assessable_uploaded","mod_forum","uploaded","assessable","forum_posts","302803","c","2","660","70","398","512812","119","\N","0","1542207493","web","181.135.96.79","\N"
"ECACEN21","7093430","\\mod_forum\\event\\post_created","mod_forum","created","post","forum_posts","302803","c","2","660","70","398","512812","119","\N","0","1542207493","web","181.135.96.79","\N"
"ECACEN21","7093433","\\mod_forum\\event\\discussion_viewed","mod_forum","viewed","discussion","forum_discussions","15233","r","2","660","70","398","512812","119","\N","0","1542207498","web","181.135.96.79","\N"
"ECACEN21","7098604","\\core\\event\\user_loggedin","core","loggedin","user","user","512812","r","0","1","10","0","512812","0","\N","0","1542213009","web","181.135.96.79","\N"
"ECACEN21","7098606","\\core\\event\\course_viewed","core","viewed","course","\N","\N","r","2","155","50","119","512812","119","\N","0","1542213010","web","181.135.96.79","\N"
"ECACEN21","7098617","\\mod_forum\\event\\course_module_viewed","mod_forum","viewed","course_module","forum","68","r","2","660","70","398","512812","119","\N","0","1542213018","web","181.135.96.79","\N"
"ECACEN21","7098621","\\mod_forum\\event\\discussion_viewed","mod_forum","viewed","discussion","forum_discussions","15233","r","2","660","70","398","512812","119","\N","0","1542213021","web","181.135.96.79","\N"
"ECACEN21","7099314","\\core\\event\\user_loggedin","core","loggedin","user","user","512812","r","0","1","10","0","512812","0","\N","0","1542213706","web","181.135.96.79","\N"
"ECACEN21","7099316","\\core\\event\\course_viewed","core","viewed","course","\N","\N","r","2","155","50","119","512812","119","\N","0","1542213707","web","181.135.96.79","\N"
"ECACEN21","7099321","\\mod_forum\\event\\course_module_viewed","mod_forum","viewed","course_module","forum","68","r","2","660","70","398","512812","119","\N","0","1542213715","web","181.135.96.79","\N"
"ECACEN21","7099324","\\mod_forum\\event\\discussion_viewed","mod_forum","viewed","discussion","forum_discussions","15233","r","2","660","70","398","512812","119","\N","0","1542213718","web","181.135.96.79","\N"
"ECACEN21","7099734","\\mod_forum\\event\\assessable_uploaded","mod_forum","uploaded","assessable","forum_posts","303142","c","2","660","70","398","512812","119","\N","0","1542214187","web","181.135.96.79","\N"
"ECACEN21","7099735","\\mod_forum\\event\\post_created","mod_forum","created","post","forum_posts","303142","c","2","660","70","398","512812","119","\N","0","1542214188","web","181.135.96.79","\N"
"ECACEN21","7099741","\\mod_forum\\event\\discussion_viewed","mod_forum","viewed","discussion","forum_discussions","15233","r","2","660","70","398","512812","119","\N","0","1542214190","web","181.135.96.79","\N"
"ECACEN21","7099813","\\mod_forum\\event\\assessable_uploaded","mod_forum","uploaded","assessable","forum_posts","303142","c","2","660","70","398","512812","119","\N","0","1542214270","web","181.135.96.79","\N"
"ECACEN21","7099814","\\mod_forum\\event\\post_updated","mod_forum","updated","post","forum_posts","303142","u","2","660","70","398","512812","119","\N","0","1542214270","web","181.135.96.79","\N"
"ECACEN21","7099819","\\mod_forum\\event\\discussion_viewed","mod_forum","viewed","discussion","forum_discussions","15233","r","2","660","70","398","512812","119","\N","0","1542214274","web","181.135.96.79","\N"
"ECACEN21","7099870","\\core\\event\\user_loggedin","core","loggedin","user","user","512812","r","0","1","10","0","512812","0","\N","0","1542214327","web","181.135.96.79","\N"
"ECACEN21","7099873","\\core\\event\\course_viewed","core","viewed","course","\N","\N","r","2","155","50","119","512812","119","\N","0","1542214328","web","181.135.96.79","\N"
"ECACEN21","7099883","\\mod_forum\\event\\course_module_viewed","mod_forum","viewed","course_module","forum","68","r","2","660","70","398","512812","119","\N","0","1542214336","web","181.135.96.79","\N"
"ECACEN21","7099886","\\mod_forum\\event\\discussion_viewed","mod_forum","viewed","discussion","forum_discussions","15233","r","2","660","70","398","512812","119","\N","0","1542214340","web","181.135.96.79","\N"
"ECACEN21","7149458","\\core\\event\\user_loggedin","core","loggedin","user","user","512812","r","0","1","10","0","512812","0","\N","0","1542283527","web","181.135.96.79","\N"
"ECACEN21","7149459","\\core\\event\\course_viewed","core","viewed","course","\N","\N","r","2","155","50","119","512812","119","\N","0","1542283528","web","181.135.96.79","\N"
"ECACEN21","7149463","\\mod_forum\\event\\course_module_viewed","mod_forum","viewed","course_module","forum","68","r","2","660","70","398","512812","119","\N","0","1542283539","web","181.135.96.79","\N"
"ECACEN21","7149467","\\mod_forum\\event\\discussion_viewed","mod_forum","viewed","discussion","forum_discussions","15233","r","2","660","70","398","512812","119","\N","0","1542283543","web","181.135.96.79","\N"
"ECACEN21","7150410","\\core\\event\\user_loggedin","core","loggedin","user","user","512812","r","0","1","10","0","512812","0","\N","0","1542286305","web","181.135.96.79","\N"
"ECACEN21","7150411","\\core\\event\\course_viewed","core","viewed","course","\N","\N","r","2","155","50","119","512812","119","\N","0","1542286306","web","181.135.96.79","\N"
"ECACEN21","7150413","\\mod_forum\\event\\course_module_viewed","mod_forum","viewed","course_module","forum","68","r","2","660","70","398","512812","119","\N","0","1542286318","web","181.135.96.79","\N"
"ECACEN21","7150416","\\mod_forum\\event\\discussion_viewed","mod_forum","viewed","discussion","forum_discussions","15233","r","2","660","70","398","512812","119","\N","0","1542286322","web","181.135.96.79","\N"
"ECACEN21","7151725","\\mod_forum\\event\\assessable_uploaded","mod_forum","uploaded","assessable","forum_posts","305832","c","2","660","70","398","512812","119","\N","0","1542288416","web","181.135.96.79","\N"
"ECACEN21","7151726","\\mod_forum\\event\\post_created","mod_forum","created","post","forum_posts","305832","c","2","660","70","398","512812","119","\N","0","1542288416","web","181.135.96.79","\N"
"ECACEN21","7151732","\\mod_forum\\event\\discussion_viewed","mod_forum","viewed","discussion","forum_discussions","15233","r","2","660","70","398","512812","119","\N","0","1542288420","web","181.135.96.79","\N"
"ECACEN21","7188951","\\core\\event\\user_loggedin","core","loggedin","user","user","512812","r","0","1","10","0","512812","0","\N","0","1542327817","web","181.135.96.79","\N"
"ECACEN21","7188955","\\core\\event\\course_viewed","core","viewed","course","\N","\N","r","2","155","50","119","512812","119","\N","0","1542327818","web","181.135.96.79","\N"
"ECACEN21","7188963","\\mod_forum\\event\\course_module_viewed","mod_forum","viewed","course_module","forum","68","r","2","660","70","398","512812","119","\N","0","1542327828","web","181.135.96.79","\N"
"ECACEN21","7188974","\\mod_forum\\event\\discussion_viewed","mod_forum","viewed","discussion","forum_discussions","15233","r","2","660","70","398","512812","119","\N","0","1542327839","web","181.135.96.79","\N"
"ECACEN21","7190056","\\mod_forum\\event\\assessable_uploaded","mod_forum","uploaded","assessable","forum_posts","307837","c","2","660","70","398","512812","119","\N","0","1542328650","web","181.135.96.79","\N"
"ECACEN21","7190057","\\mod_forum\\event\\post_created","mod_forum","created","post","forum_posts","307837","c","2","660","70","398","512812","119","\N","0","1542328650","web","181.135.96.79","\N"
"ECACEN21","7190060","\\mod_forum\\event\\discussion_viewed","mod_forum","viewed","discussion","forum_discussions","15233","r","2","660","70","398","512812","119","\N","0","1542328653","web","181.135.96.79","\N"
